0,1.81454,1.67073,1.57094,1.49934,1.44585,1.40448,1.37158,1.34478,1.32253,1.30371,1.28755,1.27344,1.26095,1.24975,1.23958,1.23024,1.22158,1.21348,1.20584,1.1986,1.1917,1.18511,1.1788,1.17274,1.16692,1.16132,1.15594,1.15077,1.14581,1.14105,1.1365,1.13213,1.12797,1.12399,1.12021,1.11661,1.1132,1.10997,1.10692,1.10404,1.10133,1.09879,1.09641,1.09419,1.09212,1.09019,1.08841,1.08677,1.08526,1.08387,1.08261,1.08146,1.08043,1.0795,1.07868,1.07796,1.07733,1.07679,1.07633,1.07596,1.07566,1.07544,1.07529,1.07521,1.0752,1.07526,1.07538,1.07558,1.07584,1.07617,1.07656,1.07704,1.07759,1.07824,1.07899,1.07985,1.08086,1.08203,1.0834,1.085,1.08688,1.0891,1.09174,1.09488,1.09865,1.10317,1.10862,1.1152,1.12317,1.13286,1.1447,1.15927,1.17742,1.20051,1.23091,1.27334,1.33822,1.45117,1.66844,2
0,0.185459,0.32927,0.429067,0.500662,0.554146,0.59552,0.628424,0.655219,0.677473,0.696286,0.712453,0.726559,0.739046,0.750247,0.760417,0.769755,0.778416,0.786519,0.794158,0.801399,0.808294,0.814885,0.821199,0.82726,0.833082,0.83868,0.844059,0.849226,0.854187,0.858945,0.863504,0.867866,0.872032,0.876007,0.879791,0.883387,0.886799,0.89003,0.893082,0.895961,0.898668,0.90121,0.903591,0.905814,0.907884,0.909809,0.91159,0.913232,0.914745,0.916129,0.917391,0.918537,0.91957,0.920495,0.921317,0.922042,0.922672,0.923213,0.923669,0.924043,0.924339,0.924559,0.924708,0.924787,0.924798,0.92474,0.924615,0.924422,0.924162,0.923835,0.923437,0.922965,0.92241,0.921763,0.921013,0.920145,0.919138,0.917968,0.916603,0.915004,0.913124,0.910902,0.908263,0.905117,0.901351,0.89683,0.891382,0.884802,0.87683,0.86714,0.855302,0.840734,0.822582,0.799493,0.769085,0.72666,0.66178,0.548829,0.331555,0
0,-0.042629,-0.0120675,0.0384669,0.0882856,0.133222,0.173117,0.20854,0.240227,0.268773,0.294732,0.318551,0.340593,0.361164,0.380494,0.398771,0.416156,0.432782,0.448756,0.464155,0.47904,0.493458,0.507441,0.521014,0.534193,0.546991,0.559415,0.57147,0.583161,0.594489,0.605453,0.616053,0.626291,0.636165,0.645675,0.654824,0.663612,0.672039,0.68011,0.687827,0.695194,0.702215,0.708896,0.715241,0.721257,0.726951,0.732327,0.737395,0.742163,0.746636,0.750823,0.754734,0.758374,0.761752,0.764877,0.767757,0.770398,0.772811,0.775003,0.77698,0.77875,0.780321,0.781698,0.782888,0.783899,0.784734,0.785401,0.785901,0.786236,0.786395,0.786379,0.786189,0.785817,0.785256,0.784494,0.783514,0.782293,0.780802,0.779004,0.77685,0.77428,0.771217,0.767564,0.763201,0.757979,0.751713,0.744171,0.735069,0.724052,0.710676,0.694375,0.674423,0.649858,0.619349,0.580979,0.531819,0.467127,0.378876,0.255275,0.0984783,0
0,-0.0440227,-0.0642344,-0.0616462,-0.0468539,-0.0269094,-0.00511019,0.0171465,0.0390752,0.0604762,0.0813715,0.101784,0.121737,0.141275,0.160406,0.179152,0.197549,0.215633,0.233418,0.250905,0.268091,0.284973,0.301539,0.317781,0.333689,0.349254,0.364465,0.379315,0.393794,0.407892,0.421602,0.43492,0.447838,0.46035,0.472456,0.48415,0.495433,0.506304,0.516763,0.526812,0.536452,0.545689,0.554523,0.562961,0.571008,0.578668,0.585949,0.592858,0.599401,0.605585,0.611418,0.616907,0.622061,0.626888,0.631396,0.635592,0.639486,0.643085,0.646397,0.64943,0.652192,0.65469,0.656931,0.658923,0.660671,0.662181,0.663457,0.664505,0.665329,0.665938,0.666322,0.66647,0.666374,0.666024,0.665411,0.664515,0.663313,0.661775,0.659862,0.657521,0.654687,0.651274,0.647178,0.642265,0.636367,0.629276,0.620731,0.610407,0.597896,0.582689,0.564144,0.541442,0.513534,0.479042,0.436131,0.382293,0.314059,0.227034,0.120187,0.0173568,0
0,-0.0302351,-0.0593509,-0.0751058,-0.079609,-0.0767704,-0.0694076,-0.0591678,-0.0469431,-0.0332976,-0.0186327,-0.00315848,0.0129461,0.0294326,0.0462075,0.0631901,0.0803083,0.0975148,0.114743,0.131929,0.149017,0.165958,0.182712,0.199241,0.215515,0.231507,0.247194,0.262551,0.277563,0.292212,0.306486,0.320372,0.333863,0.346948,0.359623,0.371884,0.383729,0.395156,0.406163,0.416752,0.426926,0.436687,0.446036,0.45498,0.463521,0.471668,0.479426,0.486798,0.493793,0.500418,0.506679,0.512583,0.518138,0.523351,0.52823,0.532782,0.537014,0.540934,0.544549,0.547866,0.550893,0.553635,0.5561,0.558294,0.560221,0.561888,0.563298,0.564457,0.565365,0.566025,0.566444,0.56661,0.56651,0.566135,0.565471,0.564501,0.563203,0.561547,0.559491,0.556988,0.553966,0.550347,0.546023,0.540858,0.534688,0.527298,0.518424,0.507734,0.494816,0.479154,0.460102,0.436861,0.408434,0.373583,0.330778,0.278144,0.213504,0.135391,0.0491328,-0.0147076,0
0,-0.0201967,-0.0466322,-0.0668053,-0.0789696,-0.0844897,-0.085026,-0.0818387,-0.0757704,-0.0674332,-0.0573044,-0.0457446,-0.0330138,-0.0192732,-0.00468601,0.0105712,0.0262018,0.0421458,0.0582883,0.0745275,0.0907798,0.106978,0.123061,0.138978,0.154688,0.17015,0.18533,0.200204,0.214746,0.228936,0.242757,0.256197,0.269243,0.281886,0.294121,0.305945,0.317353,0.328342,0.338915,0.349071,0.358815,0.368145,0.377068,0.385589,0.393713,0.401446,0.408792,0.415759,0.422354,0.428582,0.434453,0.43997,0.445144,0.449981,0.454487,0.45867,0.462536,0.466093,0.469349,0.472309,0.47498,0.477368,0.479478,0.481317,0.482889,0.4842,0.485253,0.486049,0.486593,0.486884,0.486921,0.486694,0.486203,0.485438,0.484388,0.483037,0.481361,0.479332,0.476909,0.474045,0.470677,0.466726,0.462088,0.456638,0.450214,0.442611,0.433578,0.422795,0.409869,0.39431,0.375516,0.352758,0.325157,0.29168,0.251139,0.20223,0.1438,0.0764567,0.00900334,-0.0268853,0
0,-0.013667,-0.0350698,-0.0542514,-0.0682156,-0.0768797,-0.0809893,-0.0813407,-0.07859,-0.0732739,-0.0658415,-0.0566637,-0.0460271,-0.0341547,-0.0212659,-0.0075504,0.00689184,0.0217416,0.0368563,0.0521281,0.067468,0.0827967,0.0980438,0.113155,0.128076,0.142761,0.157176,0.17129,0.185074,0.198506,0.211569,0.224247,0.236529,0.248405,0.25987,0.270919,0.281548,0.291757,0.301545,0.310915,0.319869,0.328409,0.336543,0.344274,0.351609,0.358553,0.365113,0.371296,0.377109,0.382561,0.387657,0.392405,0.396813,0.400889,0.404639,0.40807,0.411191,0.414008,0.416527,0.418757,0.420701,0.422367,0.423761,0.424888,0.425754,0.426362,0.426715,0.426816,0.426668,0.426266,0.425594,0.424666,0.423484,0.422038,0.420319,0.418311,0.415993,0.413337,0.410308,0.406862,0.40294,0.398469,0.393355,0.387482,0.380699,0.372821,0.363612,0.352783,0.339968,0.324727,0.306523,0.284714,0.258564,0.227241,0.189849,0.145531,0.0939141,0.0371138,-0.0143468,-0.0304243,0
0,-0.00936706,-0.0259112,-0.0422968,-0.0554521,-0.0646016,-0.0698873,-0.0717211,-0.0705501,-0.0668023,-0.0608622,-0.053066,-0.0437008,-0.0330154,-0.0212414,-0.00857562,0.00483368,0.0187413,0.0329643,0.0473853,0.0619056,0.07644,0.0909135,0.105261,0.119427,0.133365,0.147037,0.160407,0.173446,0.186132,0.198446,0.21037,0.221895,0.233009,0.243705,0.253979,0.263828,0.27325,0.282246,0.290817,0.298964,0.306696,0.314015,0.320926,0.327435,0.33355,0.339276,0.344621,0.349595,0.354204,0.358453,0.362353,0.365911,0.369133,0.372029,0.374605,0.376869,0.378828,0.380489,0.381858,0.382942,0.383748,0.384282,0.384549,0.384554,0.384302,0.383796,0.383037,0.382025,0.380743,0.379204,0.377415,0.375376,0.373081,0.370521,0.367684,0.36455,0.361097,0.357294,0.3531,0.348464,0.343323,0.337591,0.331167,0.323918,0.315675,0.306232,0.295327,0.282641,0.267784,0.250289,0.229614,0.205146,0.176224,0.142182,0.102488,0.0573494,0.00997349,-0.0273082,-0.0301907,0
0,-0.00646771,-0.0189318,-0.0321803,-0.0435198,-0.0519083,-0.0571315,-0.0593268,-0.0587672,-0.0557614,-0.0506172,-0.0436252,-0.0350563,-0.0251589,-0.0141589,-0.00225634,0.0103311,0.0234132,0.0368546,0.0505288,0.0643277,0.0781582,0.0919401,0.105606,0.1191,0.132374,0.145384,0.158095,0.170478,0.182509,0.194168,0.205438,0.216306,0.226761,0.236796,0.246405,0.255585,0.264334,0.27265,0.280537,0.287998,0.295036,0.301654,0.307858,0.313655,0.319049,0.324049,0.328663,0.332898,0.336759,0.340255,0.343394,0.346182,0.348629,0.350742,0.352527,0.353992,0.355144,0.355991,0.356537,0.356791,0.35676,0.35645,0.355864,0.35501,0.353891,0.352509,0.350864,0.348938,0.346753,0.344319,0.341636,0.338697,0.335502,0.332045,0.328313,0.324295,0.31997,0.315313,0.310291,0.304861,0.298967,0.292541,0.285493,0.277708,0.269044,0.25932,0.248311,0.23574,0.221272,0.204509,0.184994,0.162223,0.135669,0.104839,0.0694691,0.030259,-0.00917645,-0.0340016,-0.0281737,0
0,-0.004473,-0.0136906,-0.0240297,-0.0332848,-0.040385,-0.0449363,-0.046903,-0.0464159,-0.0436765,-0.0389208,-0.0323973,-0.0243505,-0.0150129,-0.00459945,0.00667845,0.0185483,0.0309259,0.043681,0.056686,0.0698287,0.083014,0.0961622,0.109206,0.122087,0.134754,0.147165,0.159285,0.171084,0.182537,0.193623,0.204324,0.214627,0.22452,0.233996,0.243047,0.251669,0.25986,0.26762,0.274949,0.281851,0.288326,0.294379,0.300016,0.30524,0.310059,0.31448,0.318508,0.322149,0.32541,0.328299,0.330822,0.332989,0.334803,0.336273,0.337406,0.338207,0.338685,0.338843,0.338691,0.338235,0.337479,0.33643,0.335094,0.333474,0.331574,0.329389,0.326908,0.324161,0.321154,0.317885,0.314354,0.310559,0.306501,0.302173,0.297569,0.292681,0.287494,0.281987,0.276135,0.269904,0.26325,0.256118,0.248432,0.240099,0.231001,0.220985,0.209862,0.197396,0.183304,0.167247,0.148841,0.127669,0.103303,0.0753763,0.0438268,0.00974241,-0.0221053,-0.0371158,-0.0254785,0
