0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.185462,-0.185468,-0.143806,-0.0997901,-0.0715926,-0.0534859,-0.0413768,-0.0329054,-0.026796,-0.0222534,-0.0188122,-0.0161644,-0.0141036,-0.0124876,-0.0112046,-0.0101738,-0.0093406,-0.00866141,-0.00810274,-0.00763483,-0.00723794,-0.00689539,-0.00659218,-0.00631646,-0.00606174,-0.00582277,-0.00559484,-0.00537717,-0.00516727,-0.00496234,-0.00475928,-0.00455934,-0.00436231,-0.0041671,-0.00397432,-0.00378428,-0.00359677,-0.00341167,-0.0032302,-0.00305292,-0.00287853,-0.00270841,-0.00254254,-0.00238015,-0.00222316,-0.00207081,-0.00192243,-0.00178107,-0.0016452,-0.001512,-0.00138463,-0.00126256,-0.00114441,-0.00103217,-0.000925269,-0.000822857,-0.000724562,-0.00063115,-0.000541832,-0.000455633,-0.000373956,-0.000295678,-0.000221021,-0.000149244,-7.93468e-05,-1.0509e-05,5.79506e-05,0.000125524,0.000192681,0.000259446,0.000327295,0.000398112,0.000473799,0.000555126,0.000645598,0.000748888,0.000868224,0.00100726,0.00117044,0.0013643,0.00159771,0.00188034,0.00222258,0.00263865,0.00314577,0.00376486,0.0045221,0.00544735,0.00658017,0.00797145,0.00969072,0.0118377,0.0145683,0.0181519,0.0230891,0.030408,0.0424261,0.0648797,0.112951,0.217274,0.331555,-0.331555
0.142835,-0.142832,-0.174366,-0.150331,-0.121417,-0.0984232,-0.0812698,-0.0683273,-0.058483,-0.0507985,-0.0447687,-0.0399849,-0.0361492,-0.0330615,-0.0305354,-0.0284492,-0.0267215,-0.0252847,-0.0240737,-0.0230355,-0.0221272,-0.0213159,-0.020575,-0.0198874,-0.0192389,-0.0186187,-0.01802,-0.0174357,-0.0168592,-0.0162886,-0.0157229,-0.0151606,-0.0145998,-0.014041,-0.0134849,-0.0129316,-0.0123832,-0.0118401,-0.0113022,-0.01077,-0.0102459,-0.00973043,-0.00922265,-0.00872565,-0.0082391,-0.0077635,-0.00730134,-0.00685068,-0.00641128,-0.0059856,-0.00557206,-0.00517141,-0.00478485,-0.00441157,-0.00405057,-0.00370244,-0.00336749,-0.00304385,-0.0027324,-0.00243237,-0.0021441,-0.00186678,-0.0015987,-0.00133989,-0.00108914,-0.000846077,-0.000608724,-0.000375155,-0.000141932,9.93963e-05,0.000343695,0.000589399,0.000843929,0.00111491,0.0014075,0.00172975,0.00208941,0.00249726,0.00296806,0.0035182,0.00416844,0.00494381,0.00587502,0.00700093,0.00836797,0.0100319,0.0120633,0.0145488,0.0175969,0.0213486,0.0259911,0.0317881,0.0391344,0.0486611,0.0614593,0.0795681,0.107116,0.153131,0.236553,0.37407,0.430034,-0.430034
0.0988047,-0.0988001,-0.154161,-0.152925,-0.136208,-0.118365,-0.103068,-0.0905847,-0.0804092,-0.0721979,-0.0656671,-0.060402,-0.056106,-0.0525998,-0.049663,-0.0471899,-0.0451172,-0.0433689,-0.0418609,-0.0405265,-0.0393165,-0.0381952,-0.0371387,-0.0361271,-0.0351467,-0.0341851,-0.0332336,-0.0322848,-0.0313371,-0.0303879,-0.0294344,-0.0284768,-0.0275162,-0.0265533,-0.0255895,-0.0246276,-0.0236679,-0.0227117,-0.0217611,-0.0208194,-0.0198875,-0.0189655,-0.0180572,-0.017163,-0.0162853,-0.015426,-0.0145833,-0.0137584,-0.0129537,-0.0121687,-0.0114048,-0.0106614,-0.00993949,-0.00923815,-0.0085584,-0.00789936,-0.00726026,-0.00664202,-0.00604427,-0.00546652,-0.00490671,-0.0043645,-0.00383976,-0.00333083,-0.00283681,-0.00235566,-0.00188572,-0.00142406,-0.000965981,-0.000509391,-4.06336e-05,0.000441199,0.00094001,0.00146352,0.00202244,0.00262599,0.00329018,0.00403439,0.00488159,0.00585912,0.00700337,0.00835575,0.00997137,0.0119149,0.0142647,0.0171225,0.020608,0.0248731,0.0301078,0.0365552,0.0445367,0.0544899,0.0670431,0.0831521,0.10437,0.133405,0.17535,0.240157,0.3434,0.476899,0.44739,-0.44739
0.0685644,-0.0685659,-0.125051,-0.137167,-0.131702,-0.121205,-0.110432,-0.100821,-0.0926323,-0.0858465,-0.0803384,-0.0758783,-0.0722074,-0.0690807,-0.0664355,-0.0641715,-0.0622365,-0.0605785,-0.0590927,-0.0577129,-0.0564018,-0.0551342,-0.0538906,-0.0526576,-0.0514234,-0.0501786,-0.0489186,-0.0476433,-0.0463491,-0.0450367,-0.0437072,-0.0423628,-0.0410055,-0.0396389,-0.0382665,-0.0368903,-0.0355124,-0.0341371,-0.0327692,-0.0314091,-0.0300601,-0.0287245,-0.0274063,-0.0261077,-0.0248297,-0.0235728,-0.022339,-0.0211308,-0.0199489,-0.0187935,-0.0176658,-0.0165658,-0.0154947,-0.0144519,-0.013437,-0.0124505,-0.011492,-0.0105624,-0.00965977,-0.00878333,-0.0079325,-0.00710674,-0.00630453,-0.00552494,-0.00476483,-0.00402361,-0.00329723,-0.00258146,-0.00187436,-0.00116959,-0.000459502,0.000274822,0.00103927,0.00183966,0.00268561,0.00359473,0.00458804,0.00569163,0.00693709,0.00836481,0.010023,0.0119754,0.0142966,0.0170779,0.0204365,0.0245126,0.0294819,0.0355617,0.0430251,0.0522185,0.0635882,0.0777304,0.0954706,0.118004,0.147175,0.186038,0.23999,0.31827,0.429657,0.54074,0.432682,-0.432682
0.0483715,-0.048375,-0.0986112,-0.116991,-0.11954,-0.115684,-0.109891,-0.104008,-0.0987058,-0.0941905,-0.0904674,-0.0874328,-0.0849341,-0.0828215,-0.0810231,-0.0794298,-0.0778707,-0.0765254,-0.0752335,-0.0739494,-0.0726539,-0.0713322,-0.0699753,-0.0685778,-0.0671322,-0.0656391,-0.0641008,-0.0625166,-0.0608905,-0.0592258,-0.057528,-0.0558015,-0.0540518,-0.0522843,-0.0505034,-0.0487128,-0.0469195,-0.0451285,-0.0433417,-0.0415648,-0.0398007,-0.0380555,-0.0363315,-0.0346298,-0.0329534,-0.0313041,-0.0296853,-0.0280979,-0.0265431,-0.0250228,-0.0235357,-0.0220843,-0.0206687,-0.0192882,-0.0179428,-0.0166331,-0.01536,-0.0141206,-0.0129147,-0.0117429,-0.0106031,-0.00949461,-0.00841587,-0.00736427,-0.00633866,-0.00533424,-0.00434889,-0.00337882,-0.00241804,-0.00146019,-0.000496186,0.000501262,0.00153046,0.00260294,0.00373455,0.00494638,0.00626465,0.00772227,0.00935917,0.0112275,0.013391,0.0159275,0.0189326,0.0225282,0.0268613,0.0321143,0.0385148,0.0463438,0.0559523,0.0677779,0.0823813,0.10049,0.123071,0.15148,0.187716,0.234947,0.298421,0.385613,0.497111,0.576628,0.405797,-0.405797
0.0347086,-0.0347084,-0.0772062,-0.0978126,-0.105576,-0.107016,-0.105781,-0.103663,-0.101463,-0.0995054,-0.0978926,-0.0966072,-0.0955708,-0.0946949,-0.0939129,-0.0931494,-0.0923145,-0.0913713,-0.0903459,-0.0892217,-0.0879942,-0.0866624,-0.0852266,-0.0836869,-0.0820512,-0.0803263,-0.0785167,-0.0766293,-0.0746732,-0.0726575,-0.0705905,-0.0684803,-0.0663354,-0.0641624,-0.0619682,-0.0597618,-0.0575497,-0.0553366,-0.0531291,-0.0509335,-0.0487549,-0.0465985,-0.044466,-0.042361,-0.0402871,-0.0382482,-0.0362456,-0.0342815,-0.0323581,-0.0304739,-0.028632,-0.0268334,-0.0250766,-0.0233627,-0.021693,-0.0200663,-0.0184808,-0.016937,-0.0154346,-0.0139715,-0.0125477,-0.0111613,-0.00981037,-0.00849207,-0.00720314,-0.00594189,-0.00470237,-0.00348088,-0.0022694,-0.0010584,0.000175243,0.00142718,0.00271349,0.0040487,0.00545399,0.006955,0.00858338,0.010377,0.0123866,0.0146739,0.0173132,0.0203983,0.0240469,0.0284019,0.0336429,0.0399925,0.0477231,0.0571746,0.0687656,0.0830193,0.100587,0.122296,0.14922,0.182805,0.225107,0.279264,0.350037,0.442414,0.548571,0.592706,0.375372,-0.375372
0.0253405,-0.0253389,-0.060666,-0.0814282,-0.0924157,-0.0978661,-0.100503,-0.101836,-0.10263,-0.103246,-0.10383,-0.104405,-0.104938,-0.105381,-0.10569,-0.105816,-0.105721,-0.105276,-0.10457,-0.103645,-0.102517,-0.101197,-0.0996982,-0.0980341,-0.0962192,-0.0942654,-0.0921863,-0.0899972,-0.0877121,-0.0853441,-0.082905,-0.0804066,-0.0778602,-0.075276,-0.0726655,-0.0700364,-0.0673972,-0.0647573,-0.062124,-0.0595047,-0.0569057,-0.0543302,-0.0517832,-0.0492712,-0.0467968,-0.0443627,-0.0419729,-0.0396289,-0.0373307,-0.0350811,-0.0328819,-0.0307322,-0.0286334,-0.0265863,-0.0245893,-0.0226419,-0.0207444,-0.018896,-0.0170953,-0.0153411,-0.0136331,-0.0119685,-0.0103443,-0.00875825,-0.00720838,-0.00568905,-0.00419645,-0.00272195,-0.0012567,0.000223331,0.00171334,0.00321592,0.00475291,0.0063438,0.00801402,0.00979327,0.0117162,0.0138297,0.016191,0.018868,0.0219484,0.0255406,0.029777,0.0348256,0.0408934,0.0482346,0.0571664,0.0680784,0.0814514,0.0978762,0.118081,0.142971,0.173689,0.211726,0.259149,0.318958,0.395175,0.489789,0.585853,0.595588,0.345182,-0.345181
0.0188718,-0.0188728,-0.0482017,-0.0681734,-0.0810763,-0.0894843,-0.0952847,-0.0996355,-0.103182,-0.10625,-0.108977,-0.111399,-0.113508,-0.115281,-0.11669,-0.117715,-0.118305,-0.118361,-0.118014,-0.117321,-0.116315,-0.115026,-0.113481,-0.111702,-0.109713,-0.107537,-0.105194,-0.102708,-0.100097,-0.0973765,-0.0945648,-0.0916775,-0.0887285,-0.0857323,-0.0826998,-0.0796436,-0.0765754,-0.0735049,-0.0704422,-0.0673941,-0.0643666,-0.0613664,-0.0584015,-0.0554758,-0.0525934,-0.0497592,-0.0469746,-0.0442422,-0.0415633,-0.0389417,-0.0363773,-0.0338715,-0.0314238,-0.0290335,-0.0267013,-0.0244273,-0.0222098,-0.0200477,-0.0179408,-0.0158888,-0.0138886,-0.011937,-0.0100326,-0.00817293,-0.00635419,-0.00457092,-0.00281519,-0.00107598,0.000669306,0.00240741,0.00414593,0.00590129,0.00769044,0.00953832,0.0114724,0.0135239,0.0157344,0.0181553,0.020848,0.0238904,0.0273786,0.0314325,0.0362025,0.0418749,0.0486779,0.0568987,0.0668902,0.079087,0.0940216,0.112344,0.134845,0.162487,0.196459,0.23828,0.289979,0.354327,0.434386,0.529225,0.610679,0.58976,0.317008,-0.317008
0.0144001,-0.0144001,-0.0389794,-0.0578356,-0.0718283,-0.0823885,-0.0907275,-0.0976624,-0.103671,-0.108993,-0.113733,-0.117923,-0.121557,-0.12462,-0.1271,-0.12899,-0.130177,-0.130743,-0.13077,-0.130323,-0.129456,-0.128212,-0.12663,-0.124745,-0.122592,-0.120202,-0.117606,-0.114829,-0.111897,-0.108831,-0.105652,-0.10238,-0.0990318,-0.0956242,-0.0921732,-0.0886933,-0.085198,-0.0816982,-0.078204,-0.0747232,-0.0712662,-0.0678416,-0.064455,-0.0611125,-0.0578191,-0.054579,-0.051394,-0.0482678,-0.0452039,-0.0422036,-0.0392678,-0.0363959,-0.0335894,-0.0308475,-0.0281713,-0.025559,-0.0230109,-0.0205252,-0.0181017,-0.0157378,-0.013431,-0.0111804,-0.00898353,-0.00683746,-0.00473575,-0.00267037,-0.000628611,0.00140395,0.00341521,0.00541504,0.00741601,0.00943223,0.0114844,0.0135971,0.0157996,0.0181258,0.0206226,0.0233435,0.026355,0.0297412,0.0336079,0.0380858,0.0433368,0.0495604,0.0570101,0.0659971,0.076906,0.0902098,0.106487,0.126437,0.150901,0.180892,0.217631,0.262646,0.317906,0.385877,0.46847,0.561072,0.62569,0.578121,0.291529,-0.291529
