-5.03782,-5.03781,-4.95262,-4.92642,-4.91688,-4.9122,-4.90902,-4.90632,-4.90379,-4.90134,-4.89896,-4.89666,-4.89448,-4.89245,-4.89061,-4.88899,-4.88763,-4.88652,-4.88568,-4.88514,-4.88489,-4.88493,-4.88526,-4.88586,-4.88671,-4.8878,-4.88911,-4.89062,-4.89232,-4.89417,-4.89617,-4.89829,-4.9005,-4.90278,-4.90513,-4.90751,-4.90992,-4.91233,-4.91472,-4.91708,-4.9194,-4.92166,-4.92385,-4.92596,-4.92798,-4.92991,-4.93172,-4.93341,-4.93499,-4.93643,-4.93775,-4.93893,-4.93997,-4.94087,-4.94162,-4.94223,-4.94269,-4.94299,-4.94316,-4.94317,-4.94303,-4.94275,-4.94231,-4.94173,-4.94099,-4.94011,-4.93908,-4.9379,-4.93657,-4.93508,-4.93344,-4.93163,-4.92965,-4.9275,-4.92516,-4.92262,-4.91984,-4.91682,-4.9135,-4.90986,-4.90583,-4.90136,-4.89636,-4.89073,-4.88434,-4.87705,-4.86868,-4.85898,-4.8477,-4.83451,-4.81899,-4.80064,-4.77885,-4.75277,-4.72124,-4.68253,-4.63371,-4.56938,-4.47888,-4.34302,-4.14319,-4.14319
-5.03781,-5.0378,-4.95262,-4.92643,-4.91689,-4.91221,-4.90902,-4.90632,-4.90379,-4.90134,-4.89896,-4.89666,-4.89448,-4.89245,-4.89061,-4.889,-4.88763,-4.88652,-4.88568,-4.88514,-4.88489,-4.88494,-4.88526,-4.88586,-4.88671,-4.8878,-4.88911,-4.89062,-4.89232,-4.89418,-4.89617,-4.89829,-4.90049,-4.90278,-4.90513,-4.90752,-4.90992,-4.91233,-4.91472,-4.91708,-4.9194,-4.92166,-4.92385,-4.92596,-4.92798,-4.92991,-4.93172,-4.93341,-4.93498,-4.93643,-4.93775,-4.93893,-4.93997,-4.94087,-4.94162,-4.94223,-4.94269,-4.943,-4.94316,-4.94317,-4.94303,-4.94275,-4.94231,-4.94173,-4.94099,-4.94011,-4.93908,-4.9379,-4.93657,-4.93508,-4.93344,-4.93163,-4.92965,-4.9275,-4.92516,-4.92262,-4.91984,-4.91682,-4.9135,-4.90986,-4.90583,-4.90136,-4.89636,-4.89073,-4.88434,-4.87705,-4.86868,-4.85898,-4.8477,-4.83451,-4.81899,-4.80064,-4.77885,-4.75277,-4.72124,-4.68253,-4.63371,-4.56938,-4.47888,-4.34303,-4.14319,-4.14319
-4.87483,-4.87483,-4.85304,-4.83801,-4.82832,-4.82196,-4.81725,-4.81341,-4.81001,-4.80689,-4.80398,-4.80127,-4.79877,-4.79649,-4.79445,-4.79266,-4.79115,-4.78992,-4.789,-4.78838,-4.78808,-4.78807,-4.78835,-4.7889,-4.78971,-4.79077,-4.79205,-4.79354,-4.79521,-4.79704,-4.79901,-4.80111,-4.8033,-4.80557,-4.80789,-4.81025,-4.81263,-4.81501,-4.81738,-4.81972,-4.82201,-4.82424,-4.82642,-4.82851,-4.8305,-4.8324,-4.83419,-4.83586,-4.83742,-4.83885,-4.84014,-4.8413,-4.84232,-4.84319,-4.84393,-4.84451,-4.84495,-4.84525,-4.84539,-4.84539,-4.84523,-4.84493,-4.84448,-4.84388,-4.84313,-4.84224,-4.8412,-4.84001,-4.83867,-4.83717,-4.83551,-4.8337,-4.83172,-4.82957,-4.82722,-4.82467,-4.8219,-4.81888,-4.81557,-4.81194,-4.80793,-4.80348,-4.79851,-4.79291,-4.78657,-4.77934,-4.77102,-4.76141,-4.75024,-4.73716,-4.72181,-4.70369,-4.6822,-4.65661,-4.62593,-4.58881,-4.54329,-4.48628,-4.41281,-4.31683,-4.21631,-4.21631
-4.74664,-4.74665,-4.74252,-4.73596,-4.72997,-4.72504,-4.72092,-4.71727,-4.71382,-4.71063,-4.70764,-4.70484,-4.70225,-4.69988,-4.69776,-4.69591,-4.69433,-4.69306,-4.69209,-4.69144,-4.69109,-4.69104,-4.69129,-4.69182,-4.69262,-4.69366,-4.69493,-4.6964,-4.69805,-4.69987,-4.70183,-4.70392,-4.70609,-4.70834,-4.71064,-4.71299,-4.71535,-4.71772,-4.72007,-4.72239,-4.72467,-4.72689,-4.72905,-4.73111,-4.73308,-4.73496,-4.73673,-4.7384,-4.73993,-4.74134,-4.74261,-4.74375,-4.74476,-4.74562,-4.74633,-4.7469,-4.74732,-4.7476,-4.74773,-4.7477,-4.74754,-4.74722,-4.74675,-4.74614,-4.74538,-4.74448,-4.74343,-4.74223,-4.74087,-4.73938,-4.73772,-4.7359,-4.73393,-4.73177,-4.72944,-4.72691,-4.72416,-4.72116,-4.7179,-4.71432,-4.71038,-4.70601,-4.70114,-4.69568,-4.68951,-4.68248,-4.67442,-4.66512,-4.65432,-4.64173,-4.62698,-4.60964,-4.5892,-4.56505,-4.53651,-4.50275,-4.4628,-4.41558,-4.36017,-4.29888,-4.2513,-4.2513
-4.63423,-4.63424,-4.63445,-4.63198,-4.62876,-4.62547,-4.62228,-4.61917,-4.61612,-4.61316,-4.61033,-4.60766,-4.60516,-4.60283,-4.60074,-4.59891,-4.59734,-4.59606,-4.59509,-4.59442,-4.59406,-4.594,-4.59424,-4.59476,-4.59555,-4.59658,-4.59783,-4.59929,-4.60093,-4.60274,-4.6047,-4.60676,-4.60892,-4.61115,-4.61344,-4.61578,-4.61813,-4.62048,-4.62282,-4.62512,-4.62739,-4.62959,-4.63172,-4.63377,-4.63573,-4.63759,-4.63935,-4.64099,-4.6425,-4.64389,-4.64515,-4.64627,-4.64726,-4.6481,-4.6488,-4.64935,-4.64975,-4.65001,-4.65013,-4.65009,-4.6499,-4.64957,-4.64909,-4.64847,-4.6477,-4.64678,-4.64572,-4.64451,-4.64316,-4.64166,-4.64001,-4.63819,-4.63622,-4.63408,-4.63177,-4.62927,-4.62655,-4.62361,-4.62041,-4.61691,-4.61307,-4.60883,-4.60413,-4.59887,-4.59295,-4.58623,-4.57856,-4.56975,-4.55955,-4.54771,-4.53389,-4.51775,-4.49887,-4.47684,-4.45122,-4.42165,-4.38793,-4.35024,-4.30975,-4.27104,-4.24744,-4.24744
-4.52878,-4.52877,-4.52988,-4.52912,-4.52744,-4.52531,-4.52295,-4.52045,-4.51787,-4.51527,-4.51269,-4.5102,-4.50783,-4.50562,-4.50362,-4.50188,-4.50035,-4.49909,-4.49812,-4.49746,-4.4971,-4.49704,-4.49729,-4.4978,-4.49857,-4.49959,-4.50084,-4.50229,-4.50392,-4.50572,-4.50765,-4.50969,-4.51183,-4.51406,-4.51634,-4.51866,-4.52099,-4.52332,-4.52564,-4.52793,-4.53018,-4.53235,-4.53446,-4.5365,-4.53844,-4.54029,-4.54202,-4.54364,-4.54513,-4.5465,-4.54774,-4.54884,-4.54981,-4.55063,-4.55131,-4.55184,-4.55223,-4.55247,-4.55257,-4.55251,-4.55231,-4.55197,-4.55148,-4.55084,-4.55006,-4.54913,-4.54805,-4.54684,-4.54549,-4.54398,-4.54233,-4.54053,-4.53858,-4.53646,-4.53417,-4.5317,-4.52903,-4.52615,-4.52302,-4.51962,-4.51591,-4.51183,-4.50733,-4.50232,-4.49671,-4.49038,-4.48318,-4.47496,-4.4655,-4.45458,-4.44192,-4.42723,-4.41023,-4.39062,-4.36823,-4.34301,-4.31524,-4.28573,-4.2564,-4.23167,-4.21933,-4.21933
-4.42671,-4.42671,-4.42785,-4.42775,-4.42686,-4.42546,-4.42373,-4.42175,-4.41959,-4.41732,-4.41501,-4.41272,-4.41052,-4.40845,-4.40656,-4.40488,-4.40345,-4.40221,-4.40126,-4.40061,-4.40027,-4.40023,-4.40046,-4.40097,-4.40174,-4.40275,-4.40399,-4.40543,-4.40704,-4.40882,-4.41073,-4.41276,-4.41489,-4.4171,-4.41936,-4.42165,-4.42396,-4.42627,-4.42857,-4.43083,-4.43305,-4.43521,-4.4373,-4.43931,-4.44123,-4.44305,-4.44476,-4.44635,-4.44782,-4.44917,-4.45039,-4.45147,-4.45241,-4.45321,-4.45387,-4.45438,-4.45475,-4.45498,-4.45505,-4.45498,-4.45476,-4.4544,-4.45389,-4.45324,-4.45244,-4.4515,-4.45043,-4.44921,-4.44784,-4.44634,-4.44469,-4.4429,-4.44097,-4.43887,-4.43661,-4.43418,-4.43156,-4.42875,-4.42571,-4.42241,-4.41884,-4.41494,-4.41065,-4.40591,-4.40064,-4.39473,-4.38807,-4.3805,-4.37185,-4.36192,-4.35051,-4.33739,-4.32236,-4.30526,-4.28607,-4.26494,-4.24238,-4.21946,-4.19821,-4.18208,-4.17545,-4.17545
-4.32647,-4.32648,-4.32743,-4.32755,-4.32707,-4.32614,-4.32486,-4.32327,-4.32145,-4.31947,-4.31741,-4.31534,-4.3133,-4.31137,-4.30959,-4.308,-4.30662,-4.30544,-4.30453,-4.30391,-4.30359,-4.30355,-4.30379,-4.30429,-4.30506,-4.30607,-4.30729,-4.30871,-4.31031,-4.31206,-4.31396,-4.31598,-4.31809,-4.32027,-4.3225,-4.32477,-4.32706,-4.32935,-4.33161,-4.33385,-4.33604,-4.33818,-4.34024,-4.34222,-4.34411,-4.3459,-4.34758,-4.34915,-4.3506,-4.35192,-4.35311,-4.35416,-4.35507,-4.35585,-4.35649,-4.35698,-4.35733,-4.35752,-4.35758,-4.35749,-4.35725,-4.35687,-4.35635,-4.35568,-4.35487,-4.35392,-4.35283,-4.3516,-4.35024,-4.34873,-4.34709,-4.34531,-4.34339,-4.34131,-4.33908,-4.33669,-4.33413,-4.33138,-4.32843,-4.32525,-4.32182,-4.31809,-4.31403,-4.30958,-4.30466,-4.29918,-4.29306,-4.28615,-4.27833,-4.26942,-4.25927,-4.24772,-4.23462,-4.21992,-4.20368,-4.18617,-4.16799,-4.15019,-4.13465,-4.1241,-4.12058,-4.12058
-4.22727,-4.22728,-4.228,-4.22819,-4.22794,-4.22731,-4.22631,-4.22501,-4.22346,-4.22174,-4.21992,-4.21804,-4.21617,-4.21437,-4.2127,-4.21119,-4.20988,-4.20876,-4.20791,-4.20733,-4.20703,-4.207,-4.20725,-4.20777,-4.20854,-4.20953,-4.21074,-4.21215,-4.21373,-4.21548,-4.21736,-4.21935,-4.22143,-4.22359,-4.2258,-4.22804,-4.2303,-4.23255,-4.23479,-4.237,-4.23916,-4.24126,-4.24329,-4.24524,-4.2471,-4.24885,-4.2505,-4.25204,-4.25346,-4.25475,-4.25591,-4.25693,-4.25782,-4.25857,-4.25918,-4.25964,-4.25996,-4.26014,-4.26017,-4.26005,-4.2598,-4.2594,-4.25885,-4.25817,-4.25735,-4.25638,-4.25528,-4.25405,-4.25267,-4.25117,-4.24953,-4.24776,-4.24585,-4.24379,-4.24159,-4.23924,-4.23673,-4.23405,-4.23119,-4.22812,-4.22483,-4.22129,-4.21745,-4.21328,-4.2087,-4.20366,-4.19806,-4.19181,-4.18478,-4.17687,-4.16793,-4.15786,-4.14657,-4.13405,-4.12044,-4.10603,-4.09144,-4.07768,-4.06605,-4.05912,-4.05748,-4.05748
-4.12865,-4.12864,-4.12919,-4.1294,-4.12927,-4.1288,-4.128,-4.12692,-4.12561,-4.12412,-4.12249,-4.12079,-4.11908,-4.11741,-4.11585,-4.11445,-4.1132,-4.11217,-4.11138,-4.11084,-4.11058,-4.11058,-4.11085,-4.11138,-4.11214,-4.11313,-4.11434,-4.11574,-4.11731,-4.11904,-4.1209,-4.12287,-4.12493,-4.12705,-4.12923,-4.13145,-4.13367,-4.1359,-4.13811,-4.14028,-4.14241,-4.14447,-4.14646,-4.14838,-4.1502,-4.15192,-4.15353,-4.15503,-4.15642,-4.15767,-4.1588,-4.15979,-4.16065,-4.16137,-4.16194,-4.16238,-4.16267,-4.16282,-4.16283,-4.16269,-4.16241,-4.16198,-4.16142,-4.16072,-4.15988,-4.1589,-4.15779,-4.15654,-4.15517,-4.15366,-4.15203,-4.15026,-4.14836,-4.14632,-4.14415,-4.14184,-4.13938,-4.13677,-4.13399,-4.13104,-4.12789,-4.12452,-4.1209,-4.11699,-4.11275,-4.10812,-4.10302,-4.09739,-4.09112,-4.08413,-4.07632,-4.0676,-4.05794,-4.04736,-4.03601,-4.0242,-4.01247,-4.00173,-3.99315,-3.98851,-3.988,-3.988
