0,1.90956,1.85662,1.8182,1.78668,1.76017,1.73717,1.71687,1.6987,1.6823,1.66743,1.6539,1.64158,1.63035,1.62009,1.61068,1.60199,1.59387,1.5862,1.57884,1.57165,1.56454,1.55741,1.5502,1.54284,1.53531,1.52759,1.51968,1.51161,1.50342,1.49513,1.48681,1.47848,1.4702,1.46202,1.45396,1.44605,1.43834,1.43083,1.42354,1.41649,1.40967,1.4031,1.39677,1.39069,1.38484,1.37922,1.37382,1.36863,1.36365,1.35887,1.35427,1.34985,1.3456,1.3415,1.33756,1.33376,1.33009,1.32655,1.32313,1.31982,1.31662,1.31352,1.31051,1.30759,1.30476,1.30201,1.29933,1.29672,1.29418,1.29171,1.28929,1.28694,1.28463,1.28238,1.28017,1.27802,1.27591,1.27384,1.27181,1.26983,1.26788,1.26597,1.2641,1.26227,1.26048,1.25872,1.257,1.25532,1.25368,1.25208,1.25053,1.24901,1.24754,1.24612,1.24475,1.24343,1.24216,1.24095,1.2398,1.2387,1.23766,1.23668,1.23576,1.23491,1.23411,1.23338,1.23269,1.23207,1.2315,1.231,1.23053,1.23014,1.22979,1.22953,1.22933,1.2293,1.22938,1.22982,1.23057,1.23222,1.23485,1.2399,1.24828,1.26405,1.29147,1.34373,1.43918,1.63004,2
0,0.0904358,0.143384,0.181805,0.213321,0.239825,0.262832,0.283134,0.301302,0.317697,0.332571,0.346099,0.35842,0.369651,0.37991,0.389321,0.398015,0.406129,0.413802,0.421165,0.428353,0.435461,0.442587,0.4498,0.45716,0.464692,0.472413,0.480318,0.488386,0.496581,0.504865,0.513192,0.521517,0.529794,0.537982,0.546043,0.553945,0.561661,0.569171,0.576459,0.583513,0.590326,0.596897,0.603225,0.609311,0.615162,0.620782,0.626181,0.631366,0.636346,0.64113,0.645728,0.650149,0.654402,0.658496,0.66244,0.666241,0.669909,0.673449,0.676871,0.680179,0.683381,0.686483,0.68949,0.692407,0.69524,0.697993,0.700671,0.703278,0.705816,0.708292,0.710707,0.713066,0.71537,0.717623,0.719826,0.721982,0.724093,0.726161,0.728188,0.730173,0.732119,0.734027,0.735897,0.737729,0.739523,0.74128,0.742999,0.744679,0.746319,0.747918,0.749474,0.750988,0.752456,0.753877,0.755249,0.75657,0.757837,0.759049,0.760205,0.761302,0.762341,0.763318,0.764236,0.765092,0.76589,0.766626,0.767307,0.767927,0.768497,0.769005,0.769469,0.769862,0.770214,0.770469,0.770671,0.770704,0.770625,0.770182,0.769425,0.767783,0.765151,0.760095,0.751716,0.735947,0.708527,0.656266,0.560824,0.369957,0
0,-0.10755,-0.105362,-0.102756,-0.0969632,-0.0913656,-0.0853181,-0.07942,-0.0736967,-0.0683286,-0.06336,-0.058796,-0.0545413,-0.050412,-0.0461479,-0.0414549,-0.0360585,-0.0297433,-0.022378,-0.0139002,-0.00431489,0.00631794,0.0177873,0.0300028,0.0428365,0.0561406,0.0697923,0.0836263,0.0975068,0.111318,0.124958,0.138342,0.151395,0.16406,0.176291,0.188059,0.19934,0.210126,0.220412,0.230204,0.239511,0.248347,0.256727,0.264672,0.272201,0.279336,0.286099,0.292511,0.298594,0.30437,0.309859,0.315081,0.320056,0.324801,0.329334,0.33367,0.337824,0.341811,0.345643,0.349333,0.352891,0.356328,0.359654,0.362877,0.366006,0.369049,0.372012,0.374902,0.377726,0.380488,0.383194,0.385848,0.388455,0.391018,0.39354,0.396026,0.398476,0.400894,0.403281,0.405639,0.407968,0.41027,0.412544,0.414791,0.41701,0.419201,0.421362,0.423492,0.425589,0.42765,0.429673,0.431654,0.43359,0.435478,0.437313,0.439092,0.44081,0.442464,0.44405,0.445563,0.447,0.448359,0.449637,0.450833,0.451944,0.452971,0.453914,0.454774,0.455552,0.456251,0.456869,0.45741,0.457868,0.458244,0.458522,0.458694,0.458713,0.458547,0.458079,0.457207,0.455617,0.452978,0.448414,0.440809,0.427514,0.404739,0.364116,0.294054,0.171472,0
0,0.0110924,-0.0312896,-0.0592585,-0.0781652,-0.090063,-0.0987007,-0.104921,-0.109591,-0.112981,-0.115279,-0.116484,-0.116527,-0.115277,-0.112591,-0.108352,-0.102503,-0.0950525,-0.0860816,-0.0757194,-0.0641329,-0.0515012,-0.0379513,-0.0236982,-0.00891942,0.0062816,0.0214723,0.0365577,0.051428,0.0659693,0.0800795,0.0936742,0.106688,0.119072,0.130795,0.141841,0.152205,0.161892,0.170915,0.179296,0.187057,0.194227,0.200835,0.206912,0.212489,0.217599,0.222274,0.226543,0.23044,0.233992,0.237231,0.240182,0.242874,0.245329,0.247573,0.249626,0.251509,0.253241,0.254839,0.256319,0.257697,0.258985,0.260196,0.261342,0.262434,0.263481,0.264492,0.265475,0.266437,0.267384,0.268323,0.269258,0.270194,0.271134,0.272081,0.273038,0.274006,0.274987,0.275982,0.276989,0.278009,0.279041,0.280083,0.281133,0.282188,0.283245,0.2843,0.285349,0.286385,0.287405,0.288402,0.289368,0.290299,0.291184,0.292018,0.292793,0.293501,0.294135,0.294687,0.29515,0.29552,0.295791,0.295958,0.296018,0.295971,0.295814,0.29555,0.295178,0.294705,0.294128,0.293458,0.292689,0.291829,0.290859,0.289788,0.288573,0.287215,0.285629,0.283792,0.281504,0.278649,0.274781,0.269497,0.261748,0.250212,0.232152,0.203303,0.156559,0.0820882,0
0,-0.00647708,-0.0279731,-0.0427615,-0.0558541,-0.0668097,-0.0757511,-0.0830502,-0.0889506,-0.0936077,-0.0970494,-0.0992277,-0.10003,-0.0993195,-0.0969611,-0.0928625,-0.0870025,-0.0794446,-0.0703229,-0.0598176,-0.0481149,-0.0354092,-0.0218668,-0.007669,0.00701591,0.0217301,0.0365348,0.0512469,0.0657093,0.0797938,0.0933955,0.106431,0.118837,0.13057,0.141603,0.151921,0.161524,0.170421,0.17863,0.186172,0.193074,0.199364,0.205074,0.210234,0.214875,0.21903,0.222729,0.226005,0.228886,0.231402,0.233584,0.235457,0.237049,0.238384,0.239487,0.240379,0.241082,0.241615,0.241998,0.242247,0.24238,0.242412,0.242358,0.242231,0.242044,0.24181,0.24154,0.241244,0.240932,0.240613,0.240295,0.239983,0.239685,0.239406,0.239149,0.238919,0.238718,0.238548,0.238409,0.238301,0.238225,0.238177,0.238156,0.238158,0.23818,0.238215,0.238257,0.238301,0.238339,0.238361,0.238358,0.238321,0.238239,0.238101,0.237894,0.237608,0.23723,0.236749,0.236154,0.235433,0.234579,0.233581,0.232433,0.23113,0.22967,0.228047,0.226262,0.224314,0.222211,0.219954,0.217557,0.215019,0.212355,0.209558,0.206642,0.203567,0.200342,0.196866,0.193123,0.188913,0.184169,0.178485,0.171674,0.162931,0.151744,0.136403,0.115153,0.0835036,0.0377806,0
0,-0.00601782,-0.018274,-0.0297601,-0.0401369,-0.048797,-0.0560323,-0.0620901,-0.0671433,-0.0712867,-0.0745282,-0.0767975,-0.0779574,-0.0778222,-0.0761879,-0.0728803,-0.0678107,-0.0610086,-0.0525969,-0.0427621,-0.0316841,-0.0195659,-0.00658929,0.00705868,0.0209635,0.0351428,0.0494,0.0635492,0.0774312,0.0909144,0.103893,0.116286,0.128033,0.139095,0.14945,0.15909,0.168019,0.176253,0.183813,0.190725,0.197019,0.202726,0.207878,0.212508,0.216647,0.220326,0.223578,0.226431,0.228914,0.231056,0.232883,0.23442,0.235689,0.236714,0.237515,0.238111,0.23852,0.238758,0.238842,0.238786,0.238605,0.238313,0.237923,0.237446,0.236897,0.236286,0.235624,0.234923,0.234192,0.233441,0.232678,0.231912,0.231148,0.230395,0.229656,0.228937,0.228242,0.227573,0.226932,0.226319,0.225735,0.225179,0.224647,0.224138,0.223646,0.223165,0.22269,0.222213,0.221724,0.221215,0.220672,0.220086,0.219441,0.218725,0.217923,0.217019,0.215998,0.214843,0.213541,0.212075,0.210432,0.208595,0.20655,0.20429,0.201805,0.199093,0.196157,0.192998,0.189621,0.186029,0.182234,0.178239,0.174058,0.169688,0.165138,0.160387,0.155432,0.150206,0.144681,0.138707,0.132223,0.124942,0.116775,0.107227,0.0962098,0.0827775,0.066357,0.0437841,0.0145557,0
0,-0.00322514,-0.010923,-0.0194703,-0.0274035,-0.034179,-0.0397799,-0.0443987,-0.0482891,-0.0515722,-0.0542836,-0.0563626,-0.057653,-0.0579129,-0.0568476,-0.0541807,-0.0497441,-0.0435359,-0.0356695,-0.0263363,-0.0157191,-0.00403509,0.00850475,0.021546,0.0350432,0.0487594,0.0624922,0.076059,0.0893023,0.102092,0.114329,0.125936,0.136863,0.147079,0.156572,0.165342,0.173404,0.180779,0.187497,0.193589,0.19909,0.204037,0.208464,0.212406,0.215899,0.218974,0.221665,0.224003,0.226016,0.227732,0.229176,0.230373,0.231342,0.232105,0.232678,0.233076,0.233315,0.233406,0.233363,0.233196,0.232917,0.232536,0.232062,0.231506,0.230877,0.230186,0.22944,0.22865,0.227824,0.226969,0.226095,0.225209,0.224318,0.223427,0.222543,0.22167,0.220813,0.219974,0.219156,0.218361,0.217589,0.216839,0.21611,0.215399,0.214703,0.214017,0.213333,0.212646,0.211945,0.211221,0.210463,0.209658,0.208791,0.207846,0.206809,0.205661,0.204384,0.20296,0.201367,0.199582,0.197588,0.195368,0.192909,0.190195,0.187214,0.183955,0.180411,0.176577,0.172454,0.168045,0.163357,0.158395,0.153171,0.14769,0.141961,0.135977,0.129736,0.123201,0.116347,0.109086,0.101376,0.0930603,0.084122,0.0743336,0.0638018,0.0520237,0.0387795,0.0216203,0.00193828,0
0,-0.000635633,-0.00507993,-0.0112299,-0.0173233,-0.0225429,-0.0267924,-0.0302241,-0.0329954,-0.0353295,-0.0373186,-0.0389426,-0.0400497,-0.0403589,-0.0394995,-0.0371115,-0.0329688,-0.027058,-0.0194927,-0.0104504,-0.000124336,0.0112146,0.0233123,0.0360402,0.049132,0.0623614,0.0755209,0.0884278,0.100929,0.112904,0.124263,0.134943,0.144906,0.154133,0.162624,0.170389,0.177452,0.183843,0.189597,0.194753,0.199349,0.203426,0.207022,0.210175,0.212921,0.215298,0.217338,0.219074,0.220536,0.221753,0.222749,0.223546,0.224165,0.224621,0.224929,0.225103,0.225152,0.225085,0.224913,0.224642,0.224279,0.223831,0.223307,0.222711,0.222052,0.221336,0.22057,0.219762,0.218917,0.218044,0.217148,0.216235,0.215314,0.214387,0.213462,0.212542,0.211631,0.210734,0.209853,0.20899,0.208145,0.20732,0.206514,0.205725,0.204949,0.204184,0.203424,0.202662,0.201891,0.201101,0.200282,0.19942,0.198501,0.197511,0.196432,0.195246,0.193929,0.192458,0.190815,0.188978,0.186927,0.184639,0.182092,0.179266,0.176145,0.172711,0.168952,0.164857,0.160421,0.15564,0.150516,0.145054,0.13926,0.133144,0.126716,0.119979,0.112939,0.105586,0.0979117,0.0898834,0.0814945,0.072695,0.0635357,0.0539739,0.0441873,0.0338739,0.0227921,0.00891991,-0.00524957,0
0,0.00129954,-0.000401488,-0.00443247,-0.00902585,-0.013134,-0.0164379,-0.0189805,-0.0209361,-0.0224803,-0.0237685,-0.0248281,-0.0255273,-0.0255646,-0.0245145,-0.0219783,-0.0177244,-0.0117504,-0.00418928,0.00482827,0.0149676,0.0261165,0.03805,0.0504858,0.0631736,0.0758768,0.0883862,0.100527,0.112161,0.123184,0.133524,0.143137,0.152,0.160109,0.167477,0.174125,0.180085,0.185396,0.190098,0.194234,0.197847,0.200979,0.203673,0.205969,0.207906,0.209524,0.210859,0.211945,0.212813,0.213491,0.214004,0.214372,0.214612,0.214738,0.214762,0.214691,0.214534,0.214296,0.213982,0.213596,0.213142,0.212624,0.212046,0.211411,0.210725,0.209991,0.209214,0.2084,0.207553,0.206679,0.205782,0.204869,0.203944,0.203012,0.202077,0.201145,0.200219,0.199302,0.198399,0.19751,0.196639,0.195786,0.194951,0.194135,0.193335,0.192549,0.191773,0.191002,0.190228,0.189445,0.18864,0.187804,0.18692,0.185976,0.184952,0.183823,0.182574,0.181184,0.179629,0.177884,0.175927,0.173731,0.171273,0.16853,0.165478,0.162099,0.158372,0.154284,0.149823,0.144979,0.139749,0.134133,0.128137,0.121768,0.115036,0.107955,0.100538,0.0927961,0.0847443,0.076392,0.0677717,0.0589109,0.0499128,0.0408462,0.0318945,0.0228083,0.0131822,0.00134793,-0.00940098,0
0,0.00254141,0.0031725,0.00122217,-0.00198632,-0.00519717,-0.00786427,-0.00988446,-0.0113435,-0.012383,-0.0131564,-0.013707,-0.0139086,-0.0134403,-0.0118409,-0.00873841,-0.00398221,0.00240997,0.010236,0.0193313,0.0296022,0.0407727,0.0525663,0.0647104,0.0769396,0.0890187,0.100752,0.111985,0.122604,0.132531,0.141716,0.150135,0.157786,0.164678,0.170836,0.176294,0.181088,0.185264,0.188865,0.191939,0.19453,0.196684,0.198444,0.199856,0.200961,0.201803,0.202419,0.202846,0.203117,0.203257,0.20329,0.203234,0.203102,0.202905,0.202649,0.20234,0.20198,0.201572,0.201117,0.200615,0.200068,0.199477,0.198843,0.198167,0.197452,0.196699,0.195912,0.195094,0.194249,0.193379,0.19249,0.191585,0.190668,0.189743,0.188815,0.187888,0.186966,0.186051,0.185149,0.184261,0.183391,0.182541,0.181712,0.180905,0.180119,0.179353,0.178604,0.177869,0.177141,0.176413,0.175675,0.174916,0.174123,0.173276,0.172358,0.171353,0.170239,0.168993,0.167591,0.166008,0.164219,0.162197,0.159917,0.157354,0.154482,0.151279,0.147724,0.143798,0.139484,0.134771,0.129649,0.124117,0.118174,0.111828,0.105091,0.0979781,0.0905127,0.08272,0.0746351,0.0662978,0.0577721,0.0491354,0.0405249,0.0320684,0.0239255,0.0158381,0.00725513,-0.00349369,-0.0118224,0
