0.0563368
0.250135
0.443934
0.637732
0.831531
1.02533
1.21913
1.41293
1.60672
1.80052
1.99432
2.18811
2.3819
2.57568
2.76947
2.96326
3.15704
3.35083
3.54462
3.7384
3.93219
4.12598
4.31976
4.51355
4.70733
4.90112
5.09491
5.28869
5.48248
5.67627
5.87005
6.06384
6.25763
6.45141
6.6452
6.83899
7.03277
7.22656
7.42035
7.61413
7.80792
8.00171
8.19549
8.38928
8.58307
8.77685
8.97064
9.16443
9.35821
9.552
9.74579
9.93957
10.1334
10.3271
10.5209
10.7147
10.9085
11.1023
11.2961
11.4899
11.6837
11.8774
12.0712
12.265
12.4588
12.6526
12.8464
13.0402
13.2339
13.4277
13.6215
13.8153
14.0091
14.2029
14.3967
14.5905
14.7842
14.978
15.1718
15.3656
15.5594
15.7532
15.947
16.1407
16.3345
16.5283
16.7221
16.9159
17.1097
17.3035
17.4973
17.691
17.8848
18.0786
18.2724
18.4662
18.66
18.8538
19.0475
19.2413
19.4351
19.6289
19.8227
20.0165
20.2103
20.4041
20.5978
20.7916
20.9854
21.1792
21.373
21.5668
21.7606
21.9543
22.1481
22.3419
22.5357
22.7295
22.9233
23.1171
23.3109
23.5046
23.6984
23.8922
24.086
24.2798
24.4736
24.6674
24.8611
25.0549
25.2487
25.4425
25.6363
25.8301
26.0239
26.2177
26.4114
26.6052
26.799
26.9928
27.1866
27.3804
27.5742
27.7679
27.9617
28.1555
28.3493
28.5431
28.7369
28.9307
29.1245
29.3182
29.512
29.7058
29.8996
30.0934
30.2872
30.481
30.6747
30.8685
31.0623
31.2561
31.4499
31.6437
31.8375
32.0312
32.225
32.4188
32.6126
32.8064
33.0002
33.194
33.3878
33.5815
33.7753
33.9691
34.1629
34.3567
34.5505
34.7443
34.938
35.1318
35.3256
35.5194
35.7132
35.907
36.1008
36.2946
36.4883
36.6821
36.8759
37.0697
37.2635
37.4573
37.6511
37.8448
38.0386
38.2324
38.4262
38.62
38.8138
39.0076
39.2014
39.3951
39.5889
39.7827
39.9765
40.1703
40.3641
40.5579
40.7516
40.9454
41.1392
41.333
41.5268
41.7206
41.9144
42.1082
42.3019
42.4957
42.6895
42.8833
43.0771
43.2709
43.4647
43.6584
43.8522
44.046
44.2398
44.4336
44.6274
44.8212
45.015
45.2087
45.4025
45.5963
45.7901
45.9839
46.1777
46.3715
46.5652
46.759
46.9528
47.1466
47.3404
47.5342
47.728
47.9218
48.1155
48.3093
48.5031
48.6969
48.8907
49.0845
49.2783
49.472
49.6658
49.8596
