-2.6284,-2.6284,-1.25367,-0.673354,-0.406747,-0.270273,-0.192821,-0.144739,-0.112599,-0.0898172,-0.0729101,-0.0599054,-0.0496174,-0.0412954,-0.0344441,-0.0287256,-0.0239028,-0.0198039,-0.016303,-0.0133052,-0.0107382,-0.00854586,-0.00668371,-0.00511552,-0.00381274,-0.0027512,-0.00191015,-0.00127304,-0.000824412,-0.000551934,-0.000443649,-0.000489654,-0.000680321,-0.00100738,-0.00146276,-0.00203956,-0.00273028,-0.00352914,-0.0044292,-0.00542489,-0.00651016,-0.00767965,-0.00892789,-0.010249,-0.0116379,-0.0130893,-0.0145978,-0.0161583,-0.0177648,-0.0194125,-0.021096,-0.0228093,-0.0245469,-0.0263032,-0.0280723,-0.0298482,-0.031625,-0.0333961,-0.0351551,-0.0368958,-0.0386106,-0.0402935,-0.0419365,-0.0435329,-0.0450748,-0.0465544,-0.0479636,-0.0492947,-0.0505385,-0.0516868,-0.0527306,-0.0536605,-0.0544671,-0.0551408,-0.0556716,-0.0560492,-0.0562633,-0.0563029,-0.0561568,-0.0558148,-0.055265,-0.054496,-0.0534961,-0.0522534,-0.050755,-0.0489884,-0.0469399,-0.0445959,-0.0419427,-0.0389652,-0.0356484,-0.0319767,-0.027934,-0.0235027,-0.0186655,-0.0134032,-0.00769612,-0.00152264,0.00513962,0.0123148,0.0200302,0.0283141,0.0371985,0.0467193,0.0569154,0.067832,0.0795198,0.0920369,0.105451,0.119842,0.135304,0.151947,0.169909,0.189356,0.210493,0.233583,0.25896,0.287064,0.318484,0.354033,0.394871,0.442715,0.500251,0.571956,0.665916,0.79819,1.00377,1.36405,2.07129,3.57166,3.57166
-2.6284,-2.6284,-1.25367,-0.673354,-0.406747,-0.270273,-0.192821,-0.144739,-0.112599,-0.0898172,-0.0729101,-0.0599054,-0.0496174,-0.0412953,-0.0344441,-0.0287257,-0.0239029,-0.0198039,-0.016303,-0.0133052,-0.0107382,-0.00854584,-0.00668368,-0.00511548,-0.00381269,-0.00275114,-0.00191009,-0.00127298,-0.000824353,-0.000551883,-0.000443609,-0.000489627,-0.000680307,-0.00100737,-0.00146276,-0.00203956,-0.00273028,-0.00352915,-0.00442921,-0.00542488,-0.00651016,-0.00767964,-0.00892786,-0.010249,-0.0116379,-0.0130893,-0.0145977,-0.0161582,-0.0177648,-0.0194125,-0.021096,-0.0228093,-0.0245469,-0.0263032,-0.0280723,-0.0298482,-0.031625,-0.0333961,-0.035155,-0.0368958,-0.0386106,-0.0402934,-0.0419365,-0.0435328,-0.0450747,-0.0465543,-0.0479636,-0.0492947,-0.0505384,-0.0516868,-0.0527307,-0.0536605,-0.0544671,-0.0551408,-0.0556716,-0.0560492,-0.0562633,-0.0563029,-0.0561568,-0.0558148,-0.055265,-0.054496,-0.0534961,-0.0522534,-0.050755,-0.0489884,-0.0469399,-0.0445959,-0.0419428,-0.0389652,-0.0356484,-0.0319767,-0.027934,-0.0235027,-0.0186655,-0.0134032,-0.00769613,-0.00152265,0.00513962,0.0123148,0.0200302,0.0283141,0.0371985,0.0467193,0.0569154,0.0678319,0.0795198,0.0920369,0.105451,0.119842,0.135304,0.151947,0.169909,0.189356,0.210493,0.233583,0.25896,0.287064,0.318484,0.354033,0.394871,0.442715,0.500251,0.571956,0.665916,0.79819,1.00376,1.36405,2.07129,3.57166,3.57166
-1.53029,-1.53029,-1.08463,-0.727936,-0.496351,-0.351075,-0.258204,-0.19658,-0.15396,-0.123305,-0.100476,-0.0829609,-0.0691828,-0.0581162,-0.0490734,-0.0415806,-0.0353027,-0.0299971,-0.0254851,-0.0216321,-0.0183358,-0.0155162,-0.0131108,-0.0110692,-0.00935087,-0.00792246,-0.00675605,-0.00582833,-0.00511927,-0.00461221,-0.00429143,-0.00414421,-0.00415868,-0.00432404,-0.00463095,-0.00507013,-0.00563366,-0.00631397,-0.00710359,-0.00799558,-0.00898348,-0.0100612,-0.0112224,-0.0124612,-0.0137715,-0.0151478,-0.0165845,-0.0180756,-0.0196156,-0.0211987,-0.0228195,-0.0244718,-0.0261499,-0.0278479,-0.0295596,-0.031279,-0.0330001,-0.0347159,-0.03642,-0.038106,-0.0397665,-0.0413947,-0.0429832,-0.0445246,-0.0460112,-0.0474351,-0.0487881,-0.050062,-0.0512483,-0.0523378,-0.0533221,-0.0541914,-0.0549362,-0.0555471,-0.0560136,-0.0563255,-0.0564726,-0.0564437,-0.056227,-0.0558129,-0.0551891,-0.0543444,-0.053267,-0.0519444,-0.050364,-0.048513,-0.0463773,-0.0439437,-0.0411977,-0.0381243,-0.034708,-0.0309333,-0.0267832,-0.0222405,-0.0172866,-0.0119022,-0.00606675,0.000241909,0.00704717,0.0143746,0.0222523,0.0307105,0.0397834,0.0495087,0.0599287,0.0710921,0.0830539,0.0958786,0.109641,0.124428,0.140346,0.157522,0.17611,0.196301,0.218335,0.242516,0.269238,0.299021,0.332565,0.37084,0.415224,0.467746,0.531503,0.611432,0.715729,0.858446,1.06379,1.37057,1.82153,2.35733,2.35733
-0.95095,-0.950951,-0.825555,-0.646644,-0.492072,-0.374867,-0.289528,-0.227652,-0.182218,-0.148208,-0.122207,-0.101913,-0.0857735,-0.0727206,-0.0620103,-0.0531144,-0.0456501,-0.0393363,-0.0339623,-0.0293683,-0.0254308,-0.0220535,-0.0191604,-0.01669,-0.0145926,-0.0128277,-0.011361,-0.0101642,-0.00921312,-0.00848706,-0.00796783,-0.00763968,-0.0074888,-0.00750244,-0.0076696,-0.00797969,-0.00842371,-0.00899269,-0.00967842,-0.0104731,-0.0113701,-0.0123618,-0.0134418,-0.0146038,-0.0158413,-0.0171479,-0.0185179,-0.0199453,-0.0214241,-0.0229481,-0.0245116,-0.0261085,-0.0277327,-0.0293781,-0.0310385,-0.0327074,-0.0343786,-0.0360456,-0.0377013,-0.0393393,-0.0409521,-0.0425327,-0.0440736,-0.0455677,-0.0470064,-0.0483824,-0.0496871,-0.0509124,-0.0520493,-0.0530891,-0.0540227,-0.0548405,-0.0555333,-0.0560908,-0.0565033,-0.0567601,-0.0568505,-0.0567639,-0.0564887,-0.0560134,-0.0553274,-0.0544187,-0.0532759,-0.0518862,-0.0502366,-0.0483145,-0.0461056,-0.0435966,-0.0407727,-0.0376188,-0.0341193,-0.0302583,-0.0260187,-0.0213827,-0.0163318,-0.0108463,-0.00490468,0.00151516,0.00843759,0.0158891,0.0238981,0.0324965,0.0417196,0.0516065,0.0622019,0.0735566,0.0857285,0.0987858,0.112807,0.127887,0.144136,0.161691,0.180716,0.201415,0.224045,0.248928,0.276482,0.307252,0.341963,0.381598,0.427516,0.481633,0.5467,0.626717,0.72748,0.857082,1.02536,1.23871,1.4798,1.65661,1.65661
-0.641553,-0.641553,-0.620543,-0.539025,-0.446246,-0.362947,-0.294425,-0.240106,-0.197473,-0.163954,-0.137382,-0.116082,-0.0988038,-0.0846234,-0.0728595,-0.0630066,-0.0546862,-0.047612,-0.0415649,-0.0363754,-0.0319107,-0.0280658,-0.024757,-0.0219157,-0.0194871,-0.0174247,-0.0156905,-0.0142522,-0.0130823,-0.0121575,-0.011457,-0.0109631,-0.0106602,-0.0105339,-0.0105721,-0.0107627,-0.0110957,-0.0115615,-0.0121509,-0.0128556,-0.0136677,-0.0145802,-0.0155849,-0.0166758,-0.0178459,-0.0190885,-0.0203974,-0.0217666,-0.0231892,-0.0246595,-0.0261712,-0.0277181,-0.0292937,-0.0308921,-0.0325067,-0.034131,-0.0357583,-0.0373823,-0.0389957,-0.040592,-0.0421636,-0.0437032,-0.0452036,-0.0466571,-0.0480555,-0.0493909,-0.0506551,-0.0518395,-0.0529353,-0.0539337,-0.0548254,-0.0556009,-0.0562506,-0.0567645,-0.0571325,-0.0573442,-0.0573886,-0.0572551,-0.0569321,-0.0564075,-0.0556704,-0.0547098,-0.0535135,-0.0520691,-0.0503636,-0.0483838,-0.0461157,-0.0435456,-0.0406589,-0.0374401,-0.0338739,-0.0299437,-0.0256325,-0.0209225,-0.0157949,-0.0102295,-0.00420503,0.00230106,0.00931378,0.0168596,0.0249675,0.0336701,0.0430032,0.0530067,0.0637261,0.0752132,0.0875273,0.100738,0.114926,0.130186,0.146633,0.164404,0.183666,0.204623,0.227531,0.252709,0.28056,0.311603,0.346509,0.386155,0.431693,0.484642,0.546984,0.621228,0.710308,0.816941,0.941548,1.07686,1.19735,1.24667,1.24667
-0.465739,-0.465739,-0.476051,-0.442253,-0.389705,-0.334183,-0.283065,-0.239008,-0.202065,-0.171508,-0.146299,-0.125452,-0.108125,-0.0936288,-0.0814196,-0.0710692,-0.0622429,-0.0546779,-0.0481672,-0.0425469,-0.0376855,-0.0334775,-0.0298372,-0.0266942,-0.0239904,-0.0216775,-0.0197146,-0.0180675,-0.0167067,-0.0156067,-0.0147453,-0.0141036,-0.013664,-0.0134116,-0.0133326,-0.0134146,-0.0136465,-0.014018,-0.0145193,-0.0151413,-0.0158759,-0.0167151,-0.0176512,-0.0186768,-0.0197852,-0.0209693,-0.0222225,-0.0235384,-0.0249104,-0.0263321,-0.0277969,-0.0292989,-0.0308313,-0.0323878,-0.0339619,-0.0355467,-0.0371359,-0.0387223,-0.0402993,-0.0418596,-0.0433959,-0.044901,-0.0463671,-0.0477865,-0.0491514,-0.0504534,-0.0516842,-0.0528353,-0.0538976,-0.0548625,-0.0557205,-0.0564621,-0.0570776,-0.057557,-0.05789,-0.0580659,-0.0580744,-0.0579041,-0.0575437,-0.0569817,-0.0562048,-0.0552036,-0.0539659,-0.0524792,-0.0507305,-0.0487063,-0.046393,-0.0437763,-0.0408417,-0.037574,-0.0339572,-0.0299754,-0.0256111,-0.0208462,-0.0156624,-0.0100395,-0.00395562,0.00261128,0.00968632,0.0172962,0.0254698,0.0342393,0.043641,0.0537145,0.064505,0.0760641,0.0884509,0.101734,0.115992,0.131321,0.14783,0.165653,0.184952,0.205919,0.228794,0.253871,0.281511,0.312165,0.346393,0.384888,0.428496,0.478224,0.535198,0.600518,0.67487,0.757645,0.845149,0.927733,0.986266,0.991374,0.991373
-0.357903,-0.357903,-0.375775,-0.364318,-0.335761,-0.300115,-0.263615,-0.229505,-0.199067,-0.172633,-0.149927,-0.130528,-0.113974,-0.0998239,-0.0876954,-0.0772642,-0.0682621,-0.0604687,-0.0537041,-0.0478214,-0.0426995,-0.038239,-0.0343578,-0.0309874,-0.0280705,-0.0255584,-0.0234103,-0.021591,-0.0200702,-0.0188216,-0.0178223,-0.0170522,-0.0164934,-0.0161299,-0.0159473,-0.0159325,-0.016074,-0.0163606,-0.0167823,-0.0173296,-0.0179941,-0.0187668,-0.0196403,-0.0206068,-0.0216592,-0.02279,-0.0239927,-0.0252604,-0.0265866,-0.0279646,-0.0293876,-0.0308493,-0.0323433,-0.0338626,-0.035401,-0.0369514,-0.0385073,-0.0400615,-0.0416071,-0.0431368,-0.0446434,-0.0461195,-0.0475572,-0.0489486,-0.0502861,-0.0515612,-0.0527651,-0.0538896,-0.0549258,-0.0558645,-0.0566966,-0.0574122,-0.0580015,-0.0584548,-0.0587615,-0.0589111,-0.0588927,-0.0586955,-0.0583079,-0.0577182,-0.0569136,-0.0558827,-0.0546153,-0.0530984,-0.0513188,-0.0492634,-0.0469184,-0.0442694,-0.041302,-0.0380005,-0.0343499,-0.0303336,-0.0259343,-0.0211343,-0.015915,-0.0102565,-0.00413729,0.00246463,0.00957403,0.0172172,0.0254227,0.034222,0.0436506,0.0537472,0.064556,0.0761268,0.0885167,0.101792,0.116028,0.131313,0.147754,0.165473,0.184617,0.205362,0.227919,0.252538,0.279521,0.309226,0.342071,0.378536,0.41914,0.464396,0.514702,0.570123,0.629992,0.692186,0.75223,0.802116,0.82977,0.820501,0.8205
-0.286941,-0.286941,-0.304978,-0.303711,-0.288948,-0.266615,-0.241201,-0.215579,-0.191339,-0.169234,-0.149497,-0.132093,-0.116839,-0.103504,-0.0918597,-0.081686,-0.0727893,-0.065,-0.0581733,-0.0521863,-0.0469346,-0.0423302,-0.0382985,-0.0347762,-0.0317093,-0.0290517,-0.0267635,-0.0248103,-0.0231625,-0.0217936,-0.0206807,-0.0198036,-0.0191438,-0.0186853,-0.0184133,-0.0183144,-0.0183765,-0.0185883,-0.0189396,-0.0194204,-0.020022,-0.0207354,-0.0215525,-0.0224659,-0.0234676,-0.0245506,-0.0257078,-0.0269322,-0.0282172,-0.0295559,-0.0309416,-0.0323675,-0.0338272,-0.035314,-0.0368211,-0.0383415,-0.0398684,-0.041395,-0.042914,-0.0444179,-0.0458997,-0.0473518,-0.0487662,-0.0501352,-0.0514509,-0.0527045,-0.0538878,-0.054992,-0.0560083,-0.0569277,-0.0577404,-0.0584373,-0.0590081,-0.0594429,-0.0597315,-0.059863,-0.0598268,-0.0596114,-0.0592061,-0.0585985,-0.057777,-0.0567274,-0.0554411,-0.0539054,-0.0521073,-0.0500333,-0.0476696,-0.0450021,-0.0420162,-0.0386966,-0.035028,-0.0309941,-0.026578,-0.0217619,-0.0165277,-0.0108555,-0.00472457,0.00188687,0.00900289,0.0166489,0.0248529,0.0336453,0.0430597,0.0531335,0.0639091,0.0754331,0.0877594,0.100949,0.115074,0.130214,0.146463,0.163934,0.182752,0.20307,0.22506,0.248923,0.27489,0.303215,0.334171,0.368029,0.405017,0.445253,0.488613,0.534542,0.581754,0.627804,0.66878,0.698978,0.711199,0.698094,0.698094
-0.237466,-0.237466,-0.253623,-0.256841,-0.249893,-0.236203,-0.218789,-0.199894,-0.18099,-0.162952,-0.146231,-0.131009,-0.117319,-0.105079,-0.094192,-0.0845222,-0.0759492,-0.0683527,-0.0616259,-0.0556726,-0.0504084,-0.0457597,-0.041662,-0.0380597,-0.0349042,-0.0321533,-0.0297697,-0.0277213,-0.0259796,-0.0245191,-0.0233175,-0.0223548,-0.0216131,-0.0210762,-0.0207295,-0.0205593,-0.0205537,-0.0207011,-0.0209911,-0.0214138,-0.0219599,-0.0226208,-0.0233882,-0.024254,-0.0252107,-0.0262509,-0.0273674,-0.0285531,-0.0298013,-0.0311049,-0.0324573,-0.0338516,-0.035281,-0.036739,-0.0382187,-0.039713,-0.041215,-0.0427178,-0.0442144,-0.0456968,-0.0471581,-0.0485908,-0.0499865,-0.0513377,-0.0526362,-0.0538737,-0.0550416,-0.056131,-0.0571331,-0.0580391,-0.0588388,-0.0595234,-0.0600824,-0.0605058,-0.0607835,-0.0609045,-0.0608584,-0.0606335,-0.0602189,-0.0596027,-0.0587733,-0.0577154,-0.056421,-0.0548775,-0.0530721,-0.0509913,-0.0486217,-0.045949,-0.0429583,-0.0396352,-0.0359642,-0.0319292,-0.0275136,-0.0227002,-0.0174706,-0.0118063,-0.00568661,0.000909486,0.00800502,0.0156247,0.0237949,0.0325445,0.0419056,0.051913,0.0626061,0.0740281,0.0862282,0.0992625,0.113194,0.128093,0.144044,0.161139,0.179485,0.199203,0.220426,0.243303,0.267988,0.294638,0.323391,0.354342,0.38749,0.422674,0.459461,0.497004,0.533865,0.567847,0.59593,0.614283,0.618663,0.605321,0.60532
-0.201376,-0.201376,-0.215319,-0.220345,-0.217794,-0.209639,-0.197852,-0.184076,-0.169529,-0.155037,-0.141118,-0.128061,-0.116009,-0.104996,-0.0950204,-0.0860101,-0.0779156,-0.0706521,-0.0641522,-0.058345,-0.0531671,-0.04856,-0.0444713,-0.0408539,-0.0376661,-0.0348706,-0.0324341,-0.0303272,-0.0285236,-0.0269994,-0.0257336,-0.0247068,-0.023902,-0.0233033,-0.0228964,-0.0226681,-0.0226062,-0.0226994,-0.0229374,-0.0233102,-0.0238086,-0.0244237,-0.0251473,-0.0259715,-0.0268884,-0.0278907,-0.0289711,-0.0301224,-0.0313378,-0.0326102,-0.0339331,-0.0352992,-0.036702,-0.0381347,-0.0395904,-0.0410621,-0.0425428,-0.0440254,-0.045503,-0.0469675,-0.048412,-0.0498288,-0.0512099,-0.0525475,-0.0538332,-0.0550588,-0.0562158,-0.0572952,-0.0582883,-0.0591859,-0.0599782,-0.0606561,-0.0612091,-0.0616273,-0.0619006,-0.0620181,-0.061969,-0.0617421,-0.0613263,-0.0607096,-0.0598804,-0.0588251,-0.0575315,-0.0559904,-0.0541882,-0.0521121,-0.0497482,-0.0470824,-0.0441005,-0.0407877,-0.0371289,-0.0331086,-0.02871,-0.0239169,-0.0187112,-0.013075,-0.00698841,-0.000431347,0.00661802,0.0141833,0.0222892,0.0309628,0.0402335,0.0501338,0.060699,0.0719685,0.0839858,0.0968003,0.110466,0.125044,0.140603,0.157218,0.174972,0.193956,0.214262,0.235988,0.259219,0.284023,0.310429,0.338393,0.367757,0.39819,0.429111,0.459593,0.488309,0.513477,0.532885,0.544012,0.544331,0.53187,0.53187
